Temat,topic,skill,match_score,Cele podstawowe,Cele ponadpodstawowe,chapter_requirements
Równoległoboki i romby,Równoległoboki i rom by,"VII. Proste i odcinki. Uczeń: 2) rozpoznaje proste, odcinki (…) równoległe; 3) rysuje pary odcinków (…) równoległych . IX. Wielokąty, koła i okręgi. Uczeń: 4) rozpoznaje i nazywa: kwadratu, prostokąta, romb, równoległobok (…); 5) zna najważniejsze własności kwadratu, prostok ąta, rombu, równoległoboku (…). XI. Obliczenia w geometrii. Uczeń: 1) oblicza miary kątów, stosując przy tym poznane własności kątów i wielokątów; 2) oblicza obwód wielokąta o danych długościach boków .",88.88888888888889,"['zna pojęcia: równoległobok, romb (K)', 'zna własności boków równoległoboku i rombu (K)', 'zna własności przekątnych równoległoboku i rombu (P)']","['umie rysować równoległoboki i romby, mając dane: – długości przekątnych (D)', 'umie obliczać brakujące miary kątów w równoległobokach (P – R)']","[(7, 2), (7, 3), (9, 4), (9, 5), (11, 1), (11, 2)]"
Różne sposoby zapisywania długości i masy,Różne sposoby zapisywania długości i masy,"IV. Ułamki zwykłe i dziesiętne. Uczeń: 6) zapisuje wyrażenia dwumianowane w postaci ułamka dziesiętnego i odwrot nie. XII. Obliczenia praktyczne. Uczeń: 6) zamienia i prawidłowo stosuje jednostki długości: milimetr, centymetr, decymetr, metr, kilometr; 7) zamienia i prawidłowo stosuje jednostki masy: gram, dekagram, kilogram, tona .",100.0,"['zna zależności pomiędzy jednostkami masy i jednostkami długości (K – P)', 'rozumie możliwość przedstawiania różnymi sposobami długości i masy (P)']","['umie wyrażać podane wielkości w różnych jednostkach (P – R)', 'umie stosować ułamki dziesiętne do zamiany wyrażeń dwumianowanych na jednomianowane i odwrotnie (P – R)', 'umie porównywać długości (masy) wyrażone w różnych jednostkach (R)', 'umie rozwiązywać zadania tekstowe związane z różnym sposobem zapisywania długości i masy (D – W)']","[(4, 6), (12, 6), (12, 7)]"
Skracanie i rozszerzanie ułamków,Skracanie i rozszerzanie ułamków,IV. Ułamki zwykłe i dziesiętne. Uczeń: 3) skraca i rozszerza ułamki zwykłe; 4) sprowadza ułamki zwykłe do wspólnego mianownika .,100.0,"['zna zasadę skracania i rozszerzania ułamków zwykłych (K)', 'zna pojęcie ułamka nieskracalnego (P)', 'umie skracać (rozszerzać) ułamki (K – P)', 'umie sprowadzać uła mki do wspólnego mianownika (P)']","['umie zapisywać ułamki w postaci nieskracalnej (P – R)', 'umie sprowadzać ułamki do najmniejszego wspólnego mianownika (R – D)', 'umie rozwiązywać zadania tekstowe związane z rozszerzaniem i skracaniem ułamków (R)']","[(4, 3), (4, 4)]"
Szacowanie wyników działań,Szacowanie wyników działań,II. Działania na liczbach naturalnych. Uczeń: 10) szacuje wyniki działań .,100.0,['rozumie korzyści płynące z szacowania (P)'],"['umie szacować wyniki działań (P – R)', 'umie rozwiązywać zadania tekstowe związane z szacowaniem (R – D)', 'umie planować zakupy stosownie do posiadanych środków (D – W)']","[(2, 10)]"
Szacowanie wyników działań na ułamkach dziesiętnych,Szacowanie wynikó w działań na ułamkach dziesiętnych,"II. Działania na liczbach naturalnych. Uczeń: 10) szacuje wyniki działań. IV. Ułamki zwykłe i dziesiętne. Uczeń: 11) w sytuacjach praktycznych zaokrągla ułamki dziesiętne do co najwyżej drugiego miejsca po prz ecinku (zł, gr, m, cm, mm itp.). V. Działania na ułamkach zwykłych i dziesiętnych. Uczeń: 6) wykonuje działania na ułamkach dziesiętnych, używając własnych, poprawnych strategii lub za pomocą kalkulatora .",97.0873786407767,[],"['umie szacować wyniki działań (R)', 'umie rozwiązywać zadania tekstowe związane z szacowaniem (R)', 'umie rozwiązywać zadania tekstowe związane z szacowaniem (D – W)']","[(2, 10), (4, 11), (5, 6)]"
Trapezy,Trapezy,"VII. Proste i odcinki. Uczeń: 2) rozpoznaje proste, odcinki (…) równoległe; 3) rysuje pary odcinków (…) równoległych . IX. Wielokąty, koła i okręgi. Uczeń: 4) rozpoznaje i nazywa: kwadratu, prostokąta, romb, równoległobok , trapez; 5) zna najważniejsze własności kwadratu, prostokąta, romb u , równoległobok u, trapezu, (…). XI. Obliczenia w geometrii. Uczeń: 1) oblicza miary kątów, stosując przy tym poznane własności kątów i wielokątów; 2) oblicza obwód wielokąta o danych długościach boków .",100.0,"['zna pojęcie trapezu (K)', 'zna nazwy boków w trapezie (P)', 'zna rodzaje trapezów (P)', 'zna sumę miar kątów trapezu (P)', 'zna własności miar kątów trapezu (P)', 'umie rysować trapez, mając dane długości dwóch boków (P)']","['zna własności miar kątów trapezu równoramiennego (R)', 'umie oblicza ć długości wyróżnionych odcinków trapezu równoramiennego (R – D)', 'umie obliczać brakujące miary kątów w trapezach (P – R)', 'umie obliczać miary kątów trapezu równoramiennego (prostokątnego), znając zależności pomiędzy nimi (R – D)', 'umie rysować trapez równoramienny, mając dane długości dwóch podstaw (D)', 'umie rozwiązywać zadania tekstowe związane z obwodami trapezów i trójkątów (W)', 'umie wyróżniać w narysowanych figurach trapezy (D)', 'umie rozwiązywać zadania tekstowe związane z miarami kątów trapezu (R )', 'umie rozwiązywać zadania tekstowe związane z miarami kątów trapezu, trójkąta i czworokąta (D – W)']","[(7, 2), (7, 3), (9, 4), (9, 5), (11, 1), (11, 2)]"
Ułamek jako iloraz,Ułamek jako iloraz,"IV. Ułamki zwykłe i dziesiętne. Uczeń: 2) przedstawia ułamek jako iloraz liczb naturalnych, a iloraz liczb naturalnych jako ułamek zwykły .",100.0,['zna pojęcie ułamka ja ko ilorazu dwóch liczb naturalnych (K)'],['zna algorytm wyłączania całości z ułamka (R)'],"[(4, 2)]"
Ułamek liczby naturalnej,Ułamek liczby naturalnej,"IV. Ułamki zwykłe i dziesiętne. Uczeń: 13) oblicza liczbę, której część jest podana (wyznacza całość, której część określono za pomocą ułamka) . V. Działania na ułamkach zwykłych i dziesiętnych. Uczeń: 4) oblicza ułamek danej liczby całkowitej. XIV. Zadania tekstowe. Uczeń: 1) czyta ze zrozumieniem tekst zawierający informacje liczbowe; 2) wykonuje wstępne czynności ułatwiające rozwiązanie zadania, w tym rysunek pomocniczy lub wygodne dla niego zapisanie info rmacji i danych z treści zadania; 3) dostrzega zależności między podanymi informacjami; 5) do rozwiązywania zadań osadzonych w kontekście praktycznym stosuje poznaną wiedzę z zakresu arytmetyki (…) oraz nabyte umiejętności rachunkowe, a także własne poprawne metody .",100.0,"['zna algorytm obliczania ułamka danej liczby naturalnej (P)', 'zna algorytm obliczania liczby, której część jest podana ( wyznacza całość, której część określono za pomocą ułamka) (P)', 'umie obliczać ułamki liczb naturalnych (P)', 'umie obliczać liczbę, której część jest podana (wyznaczać całość, której część określono za pomocą ułamka) (P)']","['umie rozwiązywać zadania tekstowe z zastosowaniem obliczania ułamka liczby oraz obliczanie liczby, której część jest określona za pomocą ułamka (R – D)', 'umie rozwiązywać zadania tekstowe z zastosowaniem obliczania ułamka liczby (W)', 'umie rozwiązywać zadania tekstowe z zastosowaniem obliczania liczby, której część jest określona za pomocą ułamka (W )']","[(4, 13), (5, 4), (14, 1), (14, 2), (14, 3), (14, 5)]"
Ułamki zwykłe i liczby mieszane,Ułamki zwykłe i liczby mieszane,"IV. Ułamki zwykłe i dziesiętne. Uczeń: 1) opisuje część danej całości za pomocą ułamka; 5) przedstawia ułamki niewłaściwe w postaci liczby mieszanej, a liczbę mieszaną w postaci ułamka niewłaściwego; 7) zaznacza ułamki zwykłe (…) na osi liczbowej oraz odczytuje ułamki zwykłe (…) zaznaczone na osi liczbowej .",100.0,"['zna pojęcie ułamka jako części całości lub zbiorowości (K)', 'zna budowę ułamka zwykłego (K)', 'zna pojęcie liczby mieszanej (K)', 'zna pojęcie ułamka właściwego i ułamka niewłaściwego (P)', 'zna algorytm zamiany liczby mieszanej na ułamek niewłaściwy (P)', 'rozumie pojęcie ułamka jako wynik podziału na równe części (K)', 'umie odróżniać ułamki właściwe od ułamków niewłaściwych (P)', 'umie zamieniać całości na ułamki niewłaściwe (K)']","['umie opisywać części figur lub zbiorów skończonych za pomoc ą ułamka (K – R)', 'umie odczytywać zaznaczone ułamki na osi liczbowej (K – R)', 'umie zamieniać liczby mieszane na ułamki niewłaściwe (P – R)', 'umie rozwiązywać zadania tekstowe związane z ułamkami zwykłymi (R)']","[(4, 1), (4, 5), (4, 7)]"
Wielokrotności,Wielokrotności,"II. Działania na liczbach naturalnych. Uczeń: 3) mnoży i dzieli liczbę naturalną przez liczbę naturalną jednocyfrową, dwucyfrową lub trzycyfrową sposobem pisemnym, w pamię ci (w najprostszych przykładach) i za pomocą kalkulatora (w trudniejszych przykładach); 11) znajduje (…) najmniejszą wspólną wielokrotność (NWW) dwóch liczb naturalnych co najwyżej trzycyfrowych (…); 12) rozpoznaje wielokrotności danej liczby (…); 13) odpowiada na pytania dotyczące liczebno ści zbiorów różnych rodzajów liczb z pewnego niewielkiego zakresu ( np. od 1 do 200 czy od 100 do 1000 ), o ile liczba w odpowiedzi jest na tyle mała, że wszystkie rozważane liczby uczeń może wypisać .",100.0,['zna pojęcie wielokrotności liczby naturalnej (K)'],['zna algorytm znajdowania NWW dwóch liczb na podstawie ich rozkładu na'],"[(2, 3), (2, 11), (2, 12), (2, 13)]"
Wielokąty,Wielokąty,"IX. Wielokąty, koła i okręgi. Uczeń: 4) rozpoznaje i nazywa: kwadrat, prostokąt, (…); XI. Obliczenia w geometrii. Uczeń: 2) oblicza obwód wielokąta o danych długościach boków .",100.0,"['zna pojęcie wielokąta (K)', 'zna pojęcie wierzchołka, kąta, boku wielokąta (K)', 'zna pojęcie przekątnej wielokąta (K)', 'zna pojęcie obwodu wielokąta (K)', 'umie rysować wielokąty o danych cechach (K – P)', 'umie rysować przekątne wielokąta (K)', 'umie obliczać obwody wielokątów: – w rzeczywistości (K – P)']","['umie obliczać obwody wielokątów: – w skali (P – R)', 'umie dzielić wielokąty na części spełniające podane warunki (D – W)', 'umie porównywać obwody wielokątów (R – D)', 'umie obliczać liczbę przekątnych n- kątów (D - W)']","[(9, 4), (11, 2)]"
Zadania tekstowe,Zadania tekstowe,"II. Działania na liczbach naturalnych. Uczeń: 1 dodaje i odejmuje w pamięci liczby naturalne dwucyfrowe lub większe, liczbę jednocyfrową dodaje do dowolnej liczby naturaln ej i odejmuje od dowolnej liczby naturalnej; 2) dodaje i odejmuje liczby naturalne wielocyfrowe sposobem pisemnym i za pomocą kalkulatora; 3) mnoży i dzieli liczbę naturalną przez liczbę naturalną jednocyfrową, dwucyfrową lub trzycyfrową sposobem pisemnym, w pamię ci (w najprostszych przykładach) i za pomocą kalkulatora (w trudniejszych p rzykładach); 6) porównuje liczby naturalne z wykorzystaniem ich różnicy lu b ilorazu. XIV. Zadania tekstowe. Uczeń: 1) czyta ze zrozumieniem tekst zawierający informacje liczbowe; 2) wykonuje wstępne czynności ułatwiające rozwiązanie zadania, w tym rysunek pomocniczy lub wygodne dla niego zapisanie informacji i danych z treści zadania; 3) dostrzega zależności między podanymi informacjami; 4) dzieli rozwiązanie zadania na etapy, stosując własne, poprawne, wygodne dla niego strategie rozwiązania; 5) do rozwiązywania zadań osadzonych w kontekście praktycznym stosuje poznaną wiedzę z zakresu arytmetyki i geometrii oraz nabyte umiejętności rachunkowe, a także własne poprawne metody; 6)weryfikuje wynik zadania tekstowego, oceniając sensowność rozwiązania np. poprzez szacowanie, sprawdzanie wszystkich warunków zadania, ocenianie rzędu wielkości otrzymanego wyniku; 7) układa zadania i łamigłówki, rozwiązuje je; stawia nowe pytania związane z sytuacją w rozwiązanym zadaniu.",100.0,['umie rozwiązywać zadania tekstow e: – jednodziałaniowe (P)'],"['umie rozwiązywać zadania tekstowe: – wielodziałaniowe (R)', 'umie rozwiązywać zadania tekstowe dotyczące porównań różnicowych i ilorazowych (P – R)', 'umie rozwiązywać zadania tekstowe z zastosowaniem działań pamięciowych i pisem nych (P – R)', 'umie rozwiązywać nietypowe zadania tekstowe wielodziałaniowe (D – W)', 'umie rozwiązywać zadania tekstowe dotyczące porównań różnicowych i ilorazowych (W)']","[(2, 2), (2, 3), (2, 6), (14, 1), (14, 2), (14, 3), (14, 4), (14, 5), (14, 6), (14, 7)]"
Zależności między jednostkami pola,Zależności między jednostkami pola,"XI. Obliczenia w geometrii. Uczeń: 3) oblicza pola: (…) kwadratu, prostokąta (…) w sytuacjach praktycznych, w tym także dla danych wymagających zamiany jednoste k; 4) stosuje jednostki pola: mm 2, cm 2, dm2, m 2, km 2, ar, hektar (bez zamian y jednostek w trakcie obliczeń). XIV. Zadania tekstowe. Uczeń: 2) wykonuje wstępne czynności ułatwiające rozwiązanie zadania, w tym rysunek pomocniczy lub wygodne dla niego zapisanie info rmacji i danych z treści za dania; 5) do rozwiązywania zadań osadzonych w kontekście praktycznym stosuje poznaną wiedzę z zakresu arytmetyki i geometrii oraz n abyte umiejętności rachunkowe, a także własne poprawne metody .",100.0,"['zna gruntowe jednostki pola i zależności między nimi (P)', 'rozumie związek pomiędzy jednostkami długości a jednostkami pola (P)']","['zna zależności między jednostkami pola (P – R)', 'umie zamieniać jednostki pola (P – R)', 'umie rozwiązywać zadania tekstowe związane z zamianą jednostek pola (P – D)', 'umie rozwiązywać zadania tekstowe związane z zamianą jednostek pola (D – W)']","[(11, 3), (11, 4), (14, 2), (14, 5)]"
Zapisywanie i porównywanie liczb,Zapisywanie i porównywanie liczb,I. Liczby naturalne w dziesiątkowym układzie pozycyjnym. Uczeń: 1) zapisuje i odczytuje liczby naturalne wielocyfrowe; 2) interpretuje liczby naturalne na osi liczbowej; 3) porównuje liczby naturalne .,100.0,"['zna system dziesiątkowy (K)', 'rozumie różnicę między cyfrą a liczbą (K)', 'rozumie pojęcie osi liczbowej (K)', 'rozumie wartość liczby w zależności od położenia jej cyfr (K)', 'umie zapisywać liczby za pomocą cyfr (K – P)', 'umie odczytywać liczby zapisane cyframi (K)', 'umie zapisywać liczby słowami (K – P)', 'umie porównywać liczby (K)', 'umie porządkować liczby w kol ejności od najmniejszej do największej lub odwrotnie (K – P)']","['umie odczytywać współrzędne punktów na osi liczbowej (K – R)', 'umie zapisywać liczby, których cyfry spełniają podane warunki (R – W)', 'umie tworzyć liczby przez dopisywanie cyfr do danej liczby na początku i na końcu oraz porównywać utworzoną liczbę z daną (D – W)']","[(1, 1), (1, 2), (1, 3)]"
Zapisywanie ułamków dziesiętnych,Zapisywanie ułamków dziesiętnych,"IV. Ułamki zwykłe i dziesiętne. Uczeń: 1) opisuje część danej całości za pomocą ułamka; 7) zaznacza ułamki (…) dziesiętne na osi liczbowej oraz odczytuje ułamki (…) dziesiętne zaznaczone na osi liczbowej; 8) zapisuje ułamki dziesiętne skończone w postaci ułamków zwykłych; 9) zamienia ułamki zwykłe o mianownikach będących dzielnikami l iczb 10, 100, 1000 itd. na ułamki dziesiętne skończone dowolną metodą (przez rozszerzanie lub skracanie ułamków zwykłych, dzielenie licznika przez mianownik w pamięci, pisemnie lub za pomocą kalk ulatora) .",100.0,"['zna dwie postaci ułamka dziesiętnego (K)', 'rozumie pozycyjny układ dziesiątkowy z rozszerzeniem na części ułamkowe (P)', 'umie zapisywać i odczytywać ułamki dziesiętne (K – P)', 'umie zamieniać ułamki dziesiętne na zwykłe (K – P)', 'umie zapisywać ułamki dziesiętne z pomi nięciem nieistotnych zer (P)', 'zna nazwy rzędów po przecinku (K – P)']","['umie zamieniać ułamki zwykłe na dziesiętne poprzez rozszerzanie lub skracanie (P – R)', 'umie opisywać części figur za pomocą ułamka dziesiętnego (P – R)', 'umie odczytywać ułamki dziesiętne na osi liczbowej oraz je zaznaczać (P – R)', 'umie rozwiązywać zadania tekstowe związane z zapisem ułamka dziesiętnego (W)', 'umie odczytywać ułamki dziesiętne na osi liczbowej (D)']","[(4, 1), (4, 7), (4, 8), (4, 9)]"
